Multiplication KL Divergence Poisson,0.675,0.6694444444444444
Multiplication Euclidean Poisson,0.7138888888888889,0.7638888888888888
Multiplication KL Divergence Normal,0.5805555555555556,0.6444444444444445
Multiplication Euclidean Normal,0.7277777777777777,0.7277777777777777
