Multiplication KL Divergence Poisson,0.24316781001886847,0.24289836459709627
Multiplication Euclidean Poisson,0.24310933794390668,0.24289218688892122
Multiplication KL Divergence Normal,0.22786342964073517,0.2271229688670975
Multiplication Euclidean Normal,0.22769177615276065,0.22748198526202476
