Multiplication KL Divergence Poisson,0.17777777777777778,0.18611111111111112
Multiplication Euclidean Poisson,0.16944444444444445,0.1638888888888889
Multiplication KL Divergence Normal,0.175,0.19166666666666668
Multiplication Euclidean Normal,0.19166666666666668,0.17777777777777778
