Multiplication KL Divergence Poisson,0.175,0.19722222222222222
Multiplication Euclidean Poisson,0.175,0.17222222222222222
Multiplication KL Divergence Normal,0.19722222222222222,0.18333333333333332
Multiplication Euclidean Normal,0.18888888888888888,0.16944444444444445
