Multiplication KL Divergence Poisson,0.32331360434839007,0.36202152673250926
Multiplication Euclidean Poisson,0.3427110586995963,0.3433484463460254
Multiplication KL Divergence Normal,0.3682421011736122,0.35763245238667984
Multiplication Euclidean Normal,0.3590492824368902,0.3445861678633312
