Multiplication KL Divergence No Noise,0.24355432780847144,0.23756906077348067,0.2490791896869245
Multiplication Euclidean No Noise,0.22697974217311234,0.24769797421731124,0.23848987108655617
Multiplication KL Divergence Poisson,0.23342541436464087,0.23941068139963168,0.24033149171270718
Multiplication Euclidean Poisson,0.24631675874769798,0.24953959484346225,0.23664825046040516
Multiplication KL Divergence Normal,0.21132596685082872,0.212707182320442,0.2094843462246777
Multiplication Euclidean Normal,0.19889502762430938,0.22329650092081033,0.212707182320442
Multiplication KL Divergence Salt and Pepper,0.1643646408839779,0.1505524861878453,0.17541436464088397
Multiplication Euclidean Salt and Pepper,0.2154696132596685,0.21593001841620627,0.2085635359116022
