Multiplication KL Divergence Poisson,0.7527777777777778,0.7333333333333333,0.7361111111111112,0.7416666666666667,0.7222222222222222
Multiplication Euclidean Poisson,0.7666666666666667,0.7583333333333333,0.725,0.7305555555555555,0.7555555555555555
Multiplication KL Divergence Normal,0.4861111111111111,0.425,0.4444444444444444,0.4861111111111111,0.4111111111111111
Multiplication Euclidean Normal,0.4638888888888889,0.4166666666666667,0.49722222222222223,0.4888888888888889,0.4111111111111111
