Multiplication KL Divergence Poisson,0.33870866383809944,0.3171238248738739,0.3260562778592908,0.30262851147652414,0.30852954151638173
Multiplication Euclidean Poisson,0.31981739218748295,0.31759183847970246,0.34497427571583317,0.308024992889741,0.32112621840607875
Multiplication KL Divergence Normal,0.28003031235605935,0.27072230474918596,0.272147063127035,0.28131841087570825,0.2923360157347653
Multiplication Euclidean Normal,0.2730893237487077,0.2697782786460886,0.28888109834489833,0.2667526984200186,0.28629204702355765
