Errors
39.6152456734171
39.588816510221214
39.559479010330676
39.52329683478892
39.4731773796043
39.39608462884444
39.26853649535161
39.05072718854304
38.68363240105052
38.10322411445421
37.29215873703527
36.34932838441309
35.47173329545573
34.810510121079815
34.37824576619052
34.10343806205706
33.912617397823105
33.760215296843214
33.62439348673755
33.49668792056784
33.37478051182385
33.258628464416944
33.14862925659927
33.0448917754772
32.94709625140249
32.854633181044015
32.76682164391254
32.6830902349522
32.60307196577671
32.526612520457206
32.45371727805792
32.38447049068421
32.31895603096417
32.257198958315584
32.19913555269568
32.14460990436018
32.09338947223661
32.04519037134878
31.999704428990373
31.95662272452784
31.915653098985807
31.876531241589106
31.839026216114924
31.802941801809386
31.768115042945553
31.734413170270464
31.701729750070168
31.66998063029291
31.639100028411818
31.609036948042036
31.579752009996067
31.55121472303239
31.523401185898614
31.49629219467126
31.469871720698944
31.44412572035114
31.419041235949894
31.394605746661018
31.37080672840464
31.347631383013056
31.325066499011232
31.303098409569696
31.281713017309237
31.260895860521128
31.24063220067888
31.22090711647323
31.20170559458511
31.183012611675476
31.164813205370226
31.147092534273604
31.129835928309202
31.113028931163875
31.09665733653688
31.08070721954736
31.065164964236903
31.050017287760625
31.035251261646263
31.020854330397132
31.006814327666376
30.993119490171242
30.979758469405944
30.966720341040297
30.953994611686728
30.94157122252607
30.929440549169005
30.91759339713304
30.906020992475316
30.89471496742655
30.883667341285037
30.87287049728167
30.862317156525222
30.852000350398097
30.841913392846926
30.83204985388261
30.822403535315747
30.81296844937642
30.80373880048074
30.794708970086486
30.785873504357333
30.77722710424196
30.76876461754874
30.7604810326304
30.752371473350568
30.744431195069076
30.73665558143489
30.729040141819542
30.72158050925108
30.714272438732863
30.707111805847575
30.700094605559247
30.69321695113584
30.686475073122814
30.679865318301008
30.673384148566463
30.66702813967222
30.660793979775885
30.65467846774253
30.64867851116211
30.642791124050166
30.637013424217244
30.631342630306676
30.625776058520387
30.62031111906916
30.614945312400184
30.609676225269784
30.604501526737216
30.59941896416036
30.59442635927186
30.589521604405075
30.584702658928016
30.579967545925303
30.575314349150435
30.57074121025185
30.566246326261467
30.56182794732026
30.557484374608727
30.55321395844465
30.549015096511514
30.54488623218385
30.540825852920936
30.53683248870707
30.53290471052283
30.529041128839914
30.525240392134442
30.52150118542143
30.51782222881409
30.5142022761145
30.510640113444236
30.507134557922956
30.503684456404233
30.500288684276992
30.49694614434008
30.493655765757524
30.490416503098288
30.4872273354649
30.4840872657112
30.48099531974785
30.477950545931456
30.474952014529684
30.471998817253887
30.469090066847354
30.466224896716096
30.46340246058882
30.460621932192
30.457882504926772
30.455183391535815
30.452523823749353
30.449903051903455
30.447320344523693
30.444774987872556
30.442266285459773
30.43979355751782
30.43735614044698
30.434953386236412
30.43258466186811
30.430249348712515
30.427946841924438
30.425676549847694
30.42343789343669
30.421230305702267
30.41905323118782
30.416906125480686
30.414788454761748
30.41269969539596
30.410639333563402
30.40860686493143
30.406601794364718
30.404623635672113
30.402671911385784
30.40074615256979
30.398845898654425
30.39697069729112
30.3951201042266
30.3932936831903
30.391491005793526
30.389711651437807
30.387955207228842
30.386221267895554
30.384509435712314
30.382819320422318
30.381150539162697
30.37950271638916
30.377875483800462
30.376268480261587
30.374681351725446
30.373113751152363
30.371565338426848
30.370035780270957
30.36852475015389
30.36703192819717
30.365557001074745
30.364099661907737
30.36265961015372
30.36123655148981
30.359830197690744
30.35844026650062
30.35706648150077
30.35570857197258
30.354366272757847
30.3530393241167
30.351727471585228
30.350430465833195
