Errors
5914.733501222689
5908.3795579400985
5903.260036293886
5896.936089699697
5888.22668530979
5875.025994230822
5853.658327864881
5818.068741659172
5759.441079638317
5668.117158100618
5540.750188755065
5390.812222650849
5247.420726075339
5134.30438837295
5055.204975578508
5001.39019476163
4962.9748207417115
4933.104445025592
4907.825332412847
4885.04357060432
4863.699280764044
4843.272188462772
4823.5162619115
4804.324745888416
4785.662136161066
4767.528197949828
4749.9382780002725
4732.914453736598
4716.484601818775
4700.684994127978
4685.561249356923
4671.164436825214
4657.542578805554
4644.730459248234
4632.741305898518
4621.562792892232
4611.157936986682
4601.469861676085
4592.428621022263
4583.958303836067
4575.983156593983
4568.432106325171
4561.241591013126
4554.356926122886
4547.732569199489
4541.331651354643
4535.125086216716
4529.090486930184
4523.2110447551395
4517.474460383654
4511.871974868801
4506.3975196221645
4501.046990015493
4495.817639805146
4490.70758996996
4485.715443333237
4480.839994614917
4476.080024180044
4471.434162831798
4466.900814663395
4462.478125279765
4458.163983581491
4453.956046655988
4449.85177897645
4445.848498882634
4441.943427035912
4438.133733074276
4434.416577965598
4430.789150552575
4427.248697525904
4423.792546604168
4420.418123095411
4417.122960310585
4413.904704520993
4410.761115312587
4407.690062287296
4404.689519094717
4401.757555743986
4398.89233005318
4396.0920789542015
4393.355110203409
4390.67979487205
4388.0645608243985
4385.50788724997
4383.008300208474
4380.564369075555
4378.17470374051
4375.837952398727
4373.552799791814
4371.31796577034
4369.132204078775
4366.994301286828
4364.9030758102535
4362.857376978996
4360.856084119598
4358.898105624709
4356.982377987612
4355.107864784896
4353.2735555986865
4351.4784648800905
4349.721630768251
4348.002113891796
4346.318996189374
4344.671379791764
4343.058386007392
4341.479154446923
4339.932842311385
4338.418623854474
4336.935690015433
4335.483248206855
4334.060522232249
4332.666752303695
4331.301195128283
4329.963124034735
4328.6518291159555
4327.366617369534
4326.106812824407
4324.87175664802
4323.6608072324125
4322.473340260789
4321.308748757213
4320.166443121683
4319.045851151735
4317.946418049982
4316.8676064155325
4315.808896216223
4314.769784737805
4313.7497865056175
4312.748433173892
4311.7652733760715
4310.799872527121
4309.851812565438
4308.920691617586
4308.006123565123
4307.107737490779
4306.22517698192
4305.358099276014
4304.506174244256
4303.669083227305
4302.846517757909
4302.038178225983
4301.2437725575755
4300.46301498632
4299.695624990995
4298.9413264565865
4298.199847090402
4297.470918095478
4296.754274075909
4296.049653127445
4295.356797055583
4294.675451661849
4294.005367045834
4293.346297882917
4292.698003651621
4292.0602487983215
4291.432802838165
4290.815440398907
4290.207941218632
4289.610090110538
4289.021676906942
4288.4424963933625
4287.872348240667
4287.311036940924
4286.758371749794
4286.214166636398
4285.6782402397785
4285.150415829923
4284.630521270851
4284.118388982581
4283.613855899186
4283.116763420358
4282.6269573540085
4282.144287848564
4281.668609313413
4281.1997803272325
4280.737663533951
4280.28212552666
4279.833036720485
4279.390271215373
4278.953706650462
4278.523224051769
4278.098707675318
4277.68004484773
4277.267125807096
4276.859843546066
4276.458093660045
4276.061774202551
4275.670785549871
4275.285030276853
4274.904413045048
4274.5288405041365
4274.158221206779
4273.792465536832
4273.431485649957
4273.075195425641
4272.723510428915
4272.376347880218
4272.03362663154
4271.695267147003
4271.361191486477
4271.031323290608
4270.705587766232
4270.383911671374
4270.066223299084
4269.752452459942
4269.442530462999
4269.1363900951255
4268.833965598907
4268.535192649247
4268.240008328745
4267.948351102063
4267.660160789326
4267.3753785386925
4267.093946798111
4266.815809286213
4266.540910962529
4266.26919799681
4266.000617737769
4265.735118681068
4265.472650436764
4265.213163696404
4264.95661019985
4264.702942702124
4264.452114940501
4264.204081602124
4263.95879829241
4263.716221504549
4263.476308590337
4263.239017732594
4263.004307919438
4262.772138920422
4262.542471264882
4262.315266222393
4262.090485785428
4261.868092654122
4261.64805022312
4261.430322570297
4261.2148744471015
4261.001671270355
4260.790679115179
4260.581864708539
4260.375195423318
4260.170639272297
4259.968164901694
4259.7677415839335
4259.569339209225
4259.372928275676
4259.178479877629
4258.985965692194
4258.795357963749
4258.606629486563
4258.419753585824
4258.234704096942
4258.051455343993
4257.869982117422
4257.690259651531
4257.512263602259
4257.335970025825
4257.161355358441
4256.98839639759
4256.8170702850675
4256.647354491888
4256.479226805166
4256.312665316839
4256.1476484141895
4255.98415477195
4255.822163345798
4255.66165336697
4255.502604337976
4255.344996028972
4255.18880847487
4255.034021972974
4254.880617081032
4254.728574615779
4254.577875651784
4254.428501520713
4254.280433810881
4254.133654367214
4253.988145291405
4253.843888942429
4253.700867937171
4253.559065151264
4253.418463719953
4253.279047038922
4253.140798765025
4253.00370281684
4252.867743374935
4252.732904881768
4252.5991720412585
4252.46652981784
4252.3349634351
4252.204458373931
4252.075000370253
4251.946575412218
4251.819169737044
4251.692769827472
4251.567362407924
4251.442934440321
4251.319473119799
4251.196965870161
4251.0754003393595
4250.95476439485
4250.835046119001
4250.716233804549
4250.598315950208
4250.481281256289
4250.365118620535
4250.24981713413
4250.135366077797
4250.021754918089
4249.908973303793
4249.797011062435
4249.685858196909
4249.575504882149
4249.465941461819
4249.357158445008
4249.249146502904
4249.141896465404
4249.035399317642
4248.929646196452
4248.8246283866865
4248.720337317451
4248.616764558264
4248.513901815103
4248.411740926411
4248.310273859055
4248.20949270433
4248.109389673935
4248.00995709614
4247.911187411984
4247.813073171681
4247.715607031232
4247.618781749304
4247.5225901843
4247.427025291823
4247.332080122336
4247.2377478192
4247.144021616983
4247.050894840049
4246.9583609014535
4246.866413302039
4246.775045629797
4246.684251559375
4246.594024851794
4246.504359354242
4246.415249000021
4246.326687808475
4246.238669885117
4246.151189421602
4246.064240695881
4245.977818072237
4245.891916001438
4245.806529020773
4245.721651754176
4245.637278912325
4245.5534052927305
4245.470025779848
4245.387135345236
4245.304729047645
4245.2228020332095
4245.14134953558
4245.060366876022
4244.979849463549
4244.899792795002
4244.820192454956
4244.741044115665
4244.662343536741
4244.5840865647815
4244.506269132678
4244.428887258793
4244.351937045786
4244.275414679171
4244.199316425608
4244.123638630734
4244.048377716732
4243.973530179508
4243.899092585497
4243.825061568205
4243.751433824299
4243.6782061095555
4243.60537523449
4243.532938059811
4243.460891491771
4243.389232477444
4243.317958000023
4243.247065074182
4243.176550741652
4243.106412066947
4243.036646133439
4242.967250039802
4242.898220896807
4242.829555824567
4242.761251950322
4242.693306406623
4242.625716330037
4242.558478860386
4242.491591140344
4242.4250503155645
4242.3588535351855
4242.292997952603
4242.2274807267095
4242.162299023205
4242.097450016296
4242.032930890361
4241.9687388418715
4241.904871081295
4241.841324835012
4241.778097347268
4241.715185881973
4241.652587724551
4241.590300183567
4241.528320592334
4241.466646310344
4241.4052747245805
4241.3442032507
4241.283429334079
4241.222950450719
4241.162764108043
4241.10286784556
4241.043259235388
4240.983935882708
4240.924895426095
4240.866135537751
4240.807653923612
4240.749448323442
4240.691516510769
4240.633856292746
4240.5764655099465
4240.519342036082
4240.462483777626
4240.405888673341
4240.3495546937065
4240.293479840351
4240.237662145243
4240.182099669985
4240.126790504858
4240.0717327678785
4240.016924603747
4239.962364182737
4239.908049699511
4239.853979371875
4239.800151439526
4239.746564162694
4239.693215820828
4239.640104711272
4239.587229147916
4239.534587459939
4239.48217799053
4239.429999095765
4239.378049143514
4239.326326512471
4239.274829591343
4239.223556778167
4239.172506479768
4239.121677111466
4239.071067096877
4239.02067486799
4238.970498865436
4238.920537538895
4238.870789347792
4238.8212527621445
4238.771926263599
4238.7228083466625
4238.673897520034
4238.62519230814
4238.576691252789
4238.528392914795
4238.480295875823
4238.432398740143
4238.384700136447
4238.337198719589
4238.289893172299
4238.242782206779
4238.195864566163
4238.149139025848
4238.102604394597
4238.05625951547
4238.0101032664825
4237.96413456107
4237.918352348175
4237.872755612145
4237.82734337231
4237.782114682243
4237.73706862871
4237.692204330388
4237.647520936209
4237.603017623535
4237.558693595992
4237.514548081113
4237.4705803278175
4237.426789603646
4237.383175191958
4237.339736388913
4237.296472500557
4237.253382839757
4237.210466723209
4237.167723468573
4237.125152391668
4237.0827528037935
4237.040524009306
