Multiplication KL Divergence Poisson,0.205136505245991,0.20581831216675128,0.20545217290391687,0.20415676651549977,0.2051654474435039
Multiplication Euclidean Poisson,0.20098185826140622,0.20156553906118,0.2007422702953624,0.20008131410088825,0.200187937467825
Multiplication KL Divergence Normal,0.3091567132493379,0.3102954386033247,0.3091443075771516,0.3077508042955036,0.3101436805253114
Multiplication Euclidean Normal,0.30950222655550846,0.31091864201557723,0.3098161817691252,0.30816356814837076,0.31002368940098357
